dataset_index,image_id,distortion_type,severity_level,parameter_value,snr_db,mean_iou_all_classes,mean_iou_foreground,num_evaluated_classes,num_evaluated_foreground_classes
1303,2011_000400,jpeg_compression,mild,50.0,23.80318699116861,0.45006505754084636,0.2960087974642603,4,3
1303,2011_000400,jpeg_compression,medium,20.0,21.452037373896967,0.6062688481845155,0.42332204740091617,3,2
1303,2011_000400,jpeg_compression,severe,5.0,15.647312372997943,0.48552283303827326,0.0,2,1
1303,2011_000400,low_light,mild,0.6,7.856696315272792,0.4562323764912382,0.31036314147248223,4,3
1303,2011_000400,low_light,medium,0.35,3.6667441625029067,0.4395574978840844,0.28679997508253907,4,3
1303,2011_000400,low_light,severe,0.15,1.3542421143547938,0.6104697193993078,0.42279843444227005,3,2
1305,2011_000449,gaussian_noise,mild,10.0,22.491429207438394,0.6578186364501205,0.49699199522696763,3,2
1305,2011_000449,gaussian_noise,medium,25.0,14.828751486709063,0.9890188632958825,0.9836008805560366,2,1
1305,2011_000449,gaussian_noise,severe,50.0,9.407978316839106,0.5684496629468315,0.3814977867008539,3,2
1305,2011_000449,jpeg_compression,mild,50.0,22.36018468615344,0.6616407753106187,0.49528383845905627,3,2
1305,2011_000449,jpeg_compression,medium,20.0,19.96012831073194,0.6467556951348037,0.47785156535065315,3,2
1305,2011_000449,jpeg_compression,severe,5.0,16.513741168462417,0.30156028923862854,0.04920963724692363,3,2
1305,2011_000449,low_light,mild,0.6,7.903143371385614,0.5915866592437892,0.4968455042225534,3,2
1305,2011_000449,low_light,medium,0.35,3.700724628983163,0.5913276503998647,0.49762295898048586,3,2
1305,2011_000449,low_light,severe,0.15,1.3804850666529282,0.6332070941251485,0.4954662083053085,3,2
1324,2011_000652,gaussian_noise,mild,10.0,22.439062613290854,0.852886193114847,0.8790345692280136,2,1
1324,2011_000652,gaussian_noise,medium,25.0,14.954675862679194,0.6515377737572581,0.7413506320691949,2,1
1324,2011_000652,gaussian_noise,severe,50.0,9.678066493594494,0.7001570913090488,0.7514108843199164,2,1
1324,2011_000652,jpeg_compression,mild,50.0,24.414888153366903,0.5476525353189269,0.42765601297274675,3,2
1324,2011_000652,jpeg_compression,medium,20.0,21.54469910827643,0.7794738296975412,0.8250875361928489,2,1
1324,2011_000652,jpeg_compression,severe,5.0,17.594940112934626,0.11529989431560447,0.0,4,3
1324,2011_000652,low_light,mild,0.6,7.9070655595692685,0.8671356803019241,0.8899477712088789,2,1
1324,2011_000652,low_light,medium,0.35,3.7034492640364385,0.8447015590348138,0.8727266256183934,2,1
1324,2011_000652,low_light,severe,0.15,1.3824299267182893,0.5068865044840609,0.39795334863912196,3,2
1368,2011_001621,gaussian_noise,mild,10.0,19.748746992352523,0.5289559525549816,0.3832551226286682,4,3
1368,2011_001621,gaussian_noise,medium,25.0,12.27776513743766,0.5036789293887387,0.30321374126572215,3,2
1368,2011_001621,gaussian_noise,severe,50.0,6.777729785723238,0.4006903350175512,0.16192636538125982,3,2
1368,2011_001621,jpeg_compression,mild,50.0,21.637043193742112,0.3421646200235244,0.13346900302980308,4,3
1368,2011_001621,jpeg_compression,medium,20.0,18.667890732255252,0.33420988839178783,0.12897647295395134,4,3
1368,2011_001621,jpeg_compression,severe,5.0,14.48813456392731,0.21638929997486947,0.0,4,3
1368,2011_001621,low_light,mild,0.6,7.887708285334747,0.5204486922650607,0.3892436723944517,4,3
1368,2011_001621,low_light,medium,0.35,3.6895908425680735,0.6909826938775944,0.5824263067699534,3,2
1368,2011_001621,low_light,severe,0.15,1.37202248159768,0.47065262619536413,0.25570894385141085,3,2
1369,2011_001622,gaussian_noise,mild,10.0,22.614170602446173,0.6357572954922623,0.28354336545589326,2,1
1369,2011_001622,gaussian_noise,medium,25.0,14.926037554026747,0.328058849526453,0.0,3,2
1369,2011_001622,gaussian_noise,severe,50.0,9.424524660703934,0.49191455627605085,0.0,2,1
1369,2011_001622,jpeg_compression,mild,50.0,18.856405198546152,0.5794565023944058,0.17290748898678415,2,1
1369,2011_001622,jpeg_compression,medium,20.0,16.369336894938556,0.5031981786801748,0.022213711221754116,2,1
1369,2011_001622,jpeg_compression,severe,5.0,13.613608908411445,0.19468506135007382,0.0,5,4
1369,2011_001622,low_light,mild,0.6,7.907005645045434,0.6573277587994779,0.32646536412078153,2,1
1369,2011_001622,low_light,medium,0.35,3.7020871610866974,0.41246752233708595,0.12466692044156832,3,2
1369,2011_001622,low_light,severe,0.15,1.3819775651808333,0.34955942585937466,0.031788586748372274,3,2
1385,2011_001895,gaussian_noise,mild,10.0,21.842427069756706,0.8885848340722818,0.852699969317508,3,2
1385,2011_001895,gaussian_noise,medium,25.0,14.068486955129591,0.8551318628128612,0.8150616332854297,3,2
1385,2011_001895,gaussian_noise,severe,50.0,8.500745253989217,0.5919017875518066,0.4580836994630098,3,2
1385,2011_001895,jpeg_compression,mild,50.0,23.28567563380481,0.8491657400941129,0.797457479538503,3,2
1385,2011_001895,jpeg_compression,medium,20.0,21.40347154448113,0.6684100820932177,0.5616898672890352,3,2
1385,2011_001895,jpeg_compression,severe,5.0,17.659332670426974,0.14846333578436444,0.04973189107016821,4,3
1385,2011_001895,low_light,mild,0.6,7.896147848689238,0.9007195947964575,0.8715673756844673,3,2
1385,2011_001895,low_light,medium,0.35,3.696113474009613,0.8905410987230201,0.8607856077095487,3,2
1385,2011_001895,low_light,severe,0.15,1.3765723049660625,0.48774903105298545,0.38332514356654585,4,3
1390,2011_001928,gaussian_noise,mild,10.0,22.697063414836908,0.8558860901278893,0.8167816981895841,4,3
1390,2011_001928,gaussian_noise,medium,25.0,14.987382521440376,0.6468989389853124,0.5667429918814864,4,3
1390,2011_001928,gaussian_noise,severe,50.0,9.447825358937722,0.6382661184349742,0.5585704950395404,4,3
1390,2011_001928,jpeg_compression,mild,50.0,27.829037470417166,0.8797621354576566,0.8481404319164406,4,3
1390,2011_001928,jpeg_compression,medium,20.0,25.008434017557846,0.8781942267447568,0.8484466307174201,4,3
1390,2011_001928,jpeg_compression,severe,5.0,18.869421323116427,0.32991130357845966,0.23844168770878651,5,4
1390,2011_001928,low_light,mild,0.6,7.904171986483282,0.9000463746292775,0.8758602792891583,4,3
1390,2011_001928,low_light,medium,0.35,3.701067171244902,0.8640466261627304,0.8287131706833426,4,3
1390,2011_001928,low_light,severe,0.15,1.3807074113879882,0.7161087377273441,0.6342414112316564,4,3
1422,2011_002464,gaussian_noise,mild,10.0,21.262602921671736,0.6529575221886854,0.4834339966976623,3,2
1422,2011_002464,gaussian_noise,medium,25.0,13.432644747160252,0.6542939532318424,0.48488270116202586,3,2
1422,2011_002464,gaussian_noise,severe,50.0,7.8216191524866785,0.605599001322525,0.43021709751950826,3,2
1422,2011_002464,jpeg_compression,mild,50.0,17.827635906690507,0.6504898065583574,0.4807185162768579,3,2
1422,2011_002464,jpeg_compression,medium,20.0,15.577658824340874,0.6491246010742838,0.4792102482261856,3,2
1422,2011_002464,jpeg_compression,severe,5.0,12.976210917194201,0.1360253761555959,0.0,5,4
1422,2011_002464,low_light,mild,0.6,7.89067410061733,0.6509454668785536,0.48122446332446983,3,2
1422,2011_002464,low_light,medium,0.35,3.691828287478023,0.6497510377717663,0.4799240953982835,3,2
1422,2011_002464,low_light,severe,0.15,1.373484908309359,0.6480939833595968,0.4780933106551553,3,2
1442,2011_002851,gaussian_noise,mild,10.0,23.061555784944954,0.9823527371676277,0.9684910485933503,2,1
1442,2011_002851,gaussian_noise,medium,25.0,15.219622580913954,0.9681890452015454,0.9431367499356168,2,1
1442,2011_002851,gaussian_noise,severe,50.0,9.684459508163977,0.936986180016812,0.8874286878565607,2,1
1442,2011_002851,jpeg_compression,mild,50.0,25.559851548130716,0.9832042904330313,0.9700102354145342,2,1
1442,2011_002851,jpeg_compression,medium,20.0,23.277301385416116,0.9830887755269587,0.969741159314619,2,1
1442,2011_002851,jpeg_compression,severe,5.0,19.112052182791533,0.7132314381970073,0.4838153910410358,2,1
1442,2011_002851,low_light,mild,0.6,7.903216891132309,0.9820076762495205,0.9678882715734747,2,1
1442,2011_002851,low_light,medium,0.35,3.7015766163364505,0.9777507555976245,0.9602720114531138,2,1
1442,2011_002851,low_light,severe,0.15,1.3808546734082408,0.9728257025966935,0.9514786250574595,2,1
1452,2011_003038,gaussian_noise,mild,10.0,18.349751452350507,0.5368633043866691,0.4773771920020804,5,4
1452,2011_003038,gaussian_noise,medium,25.0,11.070731881256382,0.32510833786021615,0.2182469830323927,5,4
1452,2011_003038,gaussian_noise,severe,50.0,5.58399309385612,0.3151542881230934,0.2078557462914133,5,4
1452,2011_003038,jpeg_compression,mild,50.0,21.472501295732904,0.4633844966774678,0.4008518420875372,6,5
1452,2011_003038,jpeg_compression,medium,20.0,19.16929684804763,0.31845893853433704,0.21196243382406266,5,4
1452,2011_003038,jpeg_compression,severe,5.0,14.733766142831877,0.28515720947044676,0.17676063745858098,5,4
1452,2011_003038,low_light,mild,0.6,7.885674989425485,0.47909920742796763,0.4174532809570387,6,5
1452,2011_003038,low_light,medium,0.35,3.6878558462826194,0.42387015185214816,0.3519296572555041,6,5
1452,2011_003038,low_light,severe,0.15,1.3704823100459504,0.33663586921195865,0.22926677825171426,5,4
1460,2011_003216,gaussian_noise,mild,10.0,16.769759882954602,0.9045557889659311,0.9021567507642692,2,1
1460,2011_003216,gaussian_noise,medium,25.0,9.147586018086631,0.28989778217892037,0.1747160509400146,4,3
1460,2011_003216,gaussian_noise,severe,50.0,3.7355118772975255,0.16772272517546047,0.0,3,2
1460,2011_003216,jpeg_compression,mild,50.0,25.62784556685958,0.8824454016904488,0.8753016201309893,2,1
1460,2011_003216,jpeg_compression,medium,20.0,22.32968700413254,0.3707340957787362,0.30785987321636316,3,2
1460,2011_003216,jpeg_compression,severe,5.0,16.74421451321178,0.6208385661942019,0.5756642646265198,2,1
1460,2011_003216,low_light,mild,0.6,7.849407246849936,0.867671927601891,0.8595794912151643,2,1
1460,2011_003216,low_light,medium,0.35,3.6617054972473944,0.8698248718185004,0.8630318246590215,2,1
1460,2011_003216,low_light,severe,0.15,1.3502877370391178,0.7297590321536437,0.6994007151130583,2,1
