dataset_index,distortion_type,severity_level,parameter_value,class_id,iou
1143,jpeg_compression,severe,5.0,8,0.4642873761109302
1143,jpeg_compression,severe,5.0,9,0.0
1143,low_light,mild,0.6,0,0.100817547890673
1143,low_light,mild,0.6,8,0.9988685649632284
1143,low_light,mild,0.6,9,0.0
1143,low_light,medium,0.35,0,0.10082091496282838
1143,low_light,medium,0.35,8,0.9983506126295947
1143,low_light,medium,0.35,9,0.0
1143,low_light,severe,0.15,0,0.10082832331329325
1143,low_light,severe,0.15,8,0.9960470588235294
1143,low_light,severe,0.15,9,0.0
1152,gaussian_noise,mild,10.0,0,0.9966540806231904
1152,gaussian_noise,mild,10.0,3,0.34416243654822337
1152,gaussian_noise,medium,25.0,0,0.9949071919755959
1152,gaussian_noise,medium,25.0,3,0.0
1152,gaussian_noise,severe,50.0,0,0.9949071919755959
1152,gaussian_noise,severe,50.0,3,0.0
1152,jpeg_compression,mild,50.0,0,0.9982724452422208
1152,jpeg_compression,mild,50.0,3,0.6619289340101523
1152,jpeg_compression,medium,20.0,0,0.9949071919755959
1152,jpeg_compression,medium,20.0,3,0.0
1152,jpeg_compression,severe,5.0,0,0.9949071919755959
1152,jpeg_compression,severe,5.0,3,0.0
1152,low_light,mild,0.6,0,0.9983701519807325
1152,low_light,mild,0.6,3,0.7059925093632958
1152,low_light,medium,0.35,0,0.9981943839113381
1152,low_light,medium,0.35,3,0.6608187134502924
1152,low_light,severe,0.15,0,0.9949071919755959
1152,low_light,severe,0.15,3,0.0
1161,gaussian_noise,mild,10.0,0,0.5393948982572291
1161,gaussian_noise,mild,10.0,7,0.0
1161,gaussian_noise,mild,10.0,15,0.9049596872709504
1161,gaussian_noise,medium,25.0,0,0.537415502137076
1161,gaussian_noise,medium,25.0,7,0.0
1161,gaussian_noise,medium,25.0,15,0.7960509872531867
1161,gaussian_noise,severe,50.0,0,0.5397370552378865
1161,gaussian_noise,severe,50.0,7,0.0
1161,gaussian_noise,severe,50.0,15,0.6089340101522842
1161,jpeg_compression,mild,50.0,0,0.5404345864478289
1161,jpeg_compression,mild,50.0,7,0.0
1161,jpeg_compression,mild,50.0,15,0.9020389032106867
1161,jpeg_compression,medium,20.0,0,0.5396886282962232
1161,jpeg_compression,medium,20.0,7,0.0
1161,jpeg_compression,medium,20.0,15,0.949864163991109
1161,jpeg_compression,severe,5.0,0,0.5270843986728347
1161,jpeg_compression,severe,5.0,7,0.0
1161,jpeg_compression,severe,5.0,15,0.0
1161,low_light,mild,0.6,0,0.5400658014988119
1161,low_light,mild,0.6,7,0.0
1161,low_light,mild,0.6,15,0.917125748502994
1161,low_light,medium,0.35,0,0.5400460593654043
1161,low_light,medium,0.35,7,0.0
1161,low_light,medium,0.35,15,0.8394664213431463
1161,low_light,severe,0.15,0,0.5387401842802616
1161,low_light,severe,0.15,7,0.0
1161,low_light,severe,0.15,15,0.6817075868170759
1179,gaussian_noise,mild,10.0,0,0.9920935296557445
1179,gaussian_noise,mild,10.0,8,0.0
1179,gaussian_noise,mild,10.0,12,0.0
1179,gaussian_noise,medium,25.0,0,0.9870145779737841
1179,gaussian_noise,medium,25.0,8,0.5428223388305847
1179,gaussian_noise,medium,25.0,12,0.0
1179,gaussian_noise,severe,50.0,0,0.9799048736159627
1179,gaussian_noise,severe,50.0,8,0.0
1179,gaussian_noise,severe,50.0,15,0.0
1179,jpeg_compression,mild,50.0,0,0.995337646714569
1179,jpeg_compression,mild,50.0,8,0.9329091419481613
1179,jpeg_compression,medium,20.0,0,0.9567271968818031
1179,jpeg_compression,medium,20.0,8,0.6088263021447089
1179,jpeg_compression,severe,5.0,0,0.9543043246797983
1179,jpeg_compression,severe,5.0,8,0.35921306868083613
1179,low_light,mild,0.6,0,0.9964807320077423
1179,low_light,mild,0.6,8,0.9502487562189055
1179,low_light,medium,0.35,0,0.9959920753880844
1179,low_light,medium,0.35,8,0.9514536225196124
1179,low_light,medium,0.35,15,0.0
1179,low_light,severe,0.15,0,0.9903272211264947
1179,low_light,severe,0.15,8,0.9312247149687385
1179,low_light,severe,0.15,15,0.0
1187,gaussian_noise,mild,10.0,0,0.952243810868484
1187,gaussian_noise,mild,10.0,8,0.0
1187,gaussian_noise,mild,10.0,12,0.925511783932565
1187,gaussian_noise,mild,10.0,16,0.691231875784907
1187,gaussian_noise,medium,25.0,0,0.8772065268965074
1187,gaussian_noise,medium,25.0,8,0.0
1187,gaussian_noise,medium,25.0,12,0.9028486020749077
1187,gaussian_noise,medium,25.0,16,0.4603000766619209
1187,gaussian_noise,severe,50.0,0,0.836208119061658
1187,gaussian_noise,severe,50.0,12,0.3088364724520331
1187,gaussian_noise,severe,50.0,15,0.0
1187,gaussian_noise,severe,50.0,16,0.1091977039113603
1187,jpeg_compression,mild,50.0,0,0.9524267795848972
1187,jpeg_compression,mild,50.0,8,0.0
1187,jpeg_compression,mild,50.0,12,0.9445857080227971
1187,jpeg_compression,mild,50.0,16,0.6865950226244344
1187,jpeg_compression,medium,20.0,0,0.9521273166800966
1187,jpeg_compression,medium,20.0,8,0.0
1187,jpeg_compression,medium,20.0,12,0.8974696889826042
1187,jpeg_compression,medium,20.0,16,0.705146416083916
1187,jpeg_compression,severe,5.0,0,0.8775233874938454
1187,jpeg_compression,severe,5.0,8,0.0
1187,jpeg_compression,severe,5.0,12,0.2729831969736958
1187,jpeg_compression,severe,5.0,16,0.0
1187,low_light,mild,0.6,0,0.9561700332009013
1187,low_light,mild,0.6,8,0.0
1187,low_light,mild,0.6,12,0.9411868131868132
1187,low_light,mild,0.6,16,0.6905837811431363
1187,low_light,medium,0.35,0,0.9591122702947702
1187,low_light,medium,0.35,8,0.0
1187,low_light,medium,0.35,12,0.9617107227540177
1187,low_light,medium,0.35,16,0.699703301559245
1187,low_light,severe,0.15,0,0.9588849014901253
1187,low_light,severe,0.15,12,0.9686079048618398
1187,low_light,severe,0.15,16,0.6856454971369078
1201,gaussian_noise,mild,10.0,0,0.9990107353533874
1201,gaussian_noise,mild,10.0,3,0.8891170431211499
1201,gaussian_noise,medium,25.0,0,0.9911666878714626
1201,gaussian_noise,medium,25.0,3,0.0
1201,gaussian_noise,severe,50.0,0,0.9911666878714626
1201,gaussian_noise,severe,50.0,3,0.0
1201,jpeg_compression,mild,50.0,0,0.9991449650657156
1201,jpeg_compression,mild,50.0,3,0.9041752224503764
1201,jpeg_compression,medium,20.0,0,0.9928870978509567
1201,jpeg_compression,medium,20.0,3,0.19615912208504802
1201,jpeg_compression,severe,5.0,0,0.7481166804817397
1201,jpeg_compression,severe,5.0,3,0.0
1201,jpeg_compression,severe,5.0,12,0.0
1201,jpeg_compression,severe,5.0,15,0.0
1201,low_light,mild,0.6,0,0.9986387498473934
1201,low_light,mild,0.6,3,0.8472602739726027
1201,low_light,medium,0.35,0,0.9941299790356394
1201,low_light,medium,0.35,3,0.3374485596707819
1201,low_light,severe,0.15,0,0.9911666878714626
1201,low_light,severe,0.15,3,0.0
1211,gaussian_noise,mild,10.0,0,0.9902996753624688
1211,gaussian_noise,mild,10.0,8,0.9497571596047564
1211,gaussian_noise,medium,25.0,0,0.9676660939659738
1211,gaussian_noise,medium,25.0,8,0.8490941428269979
1211,gaussian_noise,severe,50.0,0,0.8816003121577908
1211,gaussian_noise,severe,50.0,8,0.5099918155776838
1211,gaussian_noise,severe,50.0,12,0.0
1211,gaussian_noise,severe,50.0,15,0.0
1211,jpeg_compression,mild,50.0,0,0.9896271195209333
1211,jpeg_compression,mild,50.0,8,0.946460162221703
1211,jpeg_compression,medium,20.0,0,0.9792259221278434
1211,jpeg_compression,medium,20.0,8,0.8966336125284811
1211,jpeg_compression,severe,5.0,0,0.8347446428964697
1211,jpeg_compression,severe,5.0,8,0.04337710351861295
1211,low_light,mild,0.6,0,0.9862646067888021
1211,low_light,mild,0.6,8,0.9563193577765036
1211,low_light,mild,0.6,9,0.0
1211,low_light,medium,0.35,0,0.9807748230960612
1211,low_light,medium,0.35,8,0.9516172506738545
1211,low_light,medium,0.35,9,0.0
1211,low_light,severe,0.15,0,0.9789911138348399
1211,low_light,severe,0.15,8,0.9186370928367162
1211,low_light,severe,0.15,9,0.0
1243,gaussian_noise,mild,10.0,0,0.5850533873855488
1243,gaussian_noise,mild,10.0,9,0.0
1243,gaussian_noise,mild,10.0,15,0.7868816780839664
1243,gaussian_noise,mild,10.0,18,0.0
1243,gaussian_noise,medium,25.0,0,0.8310430402252018
1243,gaussian_noise,medium,25.0,9,0.0
1243,gaussian_noise,medium,25.0,15,0.8112520353072242
1243,gaussian_noise,medium,25.0,18,0.0
1243,gaussian_noise,severe,50.0,0,0.9797825301037293
1243,gaussian_noise,severe,50.0,15,0.9720484954119034
1243,jpeg_compression,mild,50.0,0,0.42282377623675976
1243,jpeg_compression,mild,50.0,9,0.0
1243,jpeg_compression,mild,50.0,15,0.7178966458547827
1243,jpeg_compression,mild,50.0,18,0.0
1243,jpeg_compression,medium,20.0,0,0.3967860524703392
1243,jpeg_compression,medium,20.0,9,0.0
1243,jpeg_compression,medium,20.0,15,0.6374898303236683
1243,jpeg_compression,severe,5.0,0,0.6603249667488547
1243,jpeg_compression,severe,5.0,15,0.5581110616424495
1243,low_light,mild,0.6,0,0.3881231494630542
1243,low_light,mild,0.6,9,0.0
1243,low_light,mild,0.6,15,0.5577331013880019
1243,low_light,mild,0.6,18,0.0
1243,low_light,medium,0.35,0,0.3982612716763006
1243,low_light,medium,0.35,9,0.0
1243,low_light,medium,0.35,15,0.5435570382939561
1243,low_light,medium,0.35,18,0.0
1243,low_light,severe,0.15,0,0.6778302191763108
1243,low_light,severe,0.15,9,0.0
1243,low_light,severe,0.15,15,0.6993762107351074
1272,gaussian_noise,mild,10.0,0,0.9349816279504266
1272,gaussian_noise,mild,10.0,9,0.029900489280733685
1272,gaussian_noise,mild,10.0,15,0.9143256988770181
1272,gaussian_noise,mild,10.0,18,0.1670161832785977
1272,gaussian_noise,medium,25.0,0,0.8578321247452486
1272,gaussian_noise,medium,25.0,9,0.11228618070835404
1272,gaussian_noise,medium,25.0,15,0.8156623179402223
1272,gaussian_noise,medium,25.0,18,0.026400996264009963
1272,gaussian_noise,severe,50.0,0,0.6543702106413308
1272,gaussian_noise,severe,50.0,9,0.006549702071313723
1272,gaussian_noise,severe,50.0,15,0.52710017233428
1272,gaussian_noise,severe,50.0,18,0.0
1272,jpeg_compression,mild,50.0,0,0.9075589394519329
1272,jpeg_compression,mild,50.0,9,0.27306839099447777
1272,jpeg_compression,mild,50.0,15,0.8935031932323536
1272,jpeg_compression,mild,50.0,18,0.17946785966564635
1272,jpeg_compression,medium,20.0,0,0.8068977200788209
1272,jpeg_compression,medium,20.0,9,0.5610979649787032
1272,jpeg_compression,medium,20.0,15,0.8004738360115369
1272,jpeg_compression,medium,20.0,18,0.008147152696119604
1272,jpeg_compression,severe,5.0,0,0.5526897211309721
1272,jpeg_compression,severe,5.0,9,0.0
1272,jpeg_compression,severe,5.0,15,0.2615258349985726
1272,jpeg_compression,severe,5.0,18,0.0
1272,low_light,mild,0.6,0,0.9327849863444597
1272,low_light,mild,0.6,9,7.099919534245279e-05
1272,low_light,mild,0.6,15,0.8943591455273698
1272,low_light,mild,0.6,18,0.1883379008962299
1272,low_light,medium,0.35,0,0.9291728525980912
1272,low_light,medium,0.35,9,0.0
1272,low_light,medium,0.35,15,0.903237811685895
1272,low_light,medium,0.35,18,0.18601834862385322
1272,low_light,severe,0.15,0,0.9129165979211351
1272,low_light,severe,0.15,9,0.0
1272,low_light,severe,0.15,15,0.8361052522388576
1272,low_light,severe,0.15,18,0.1772989823049418
1273,gaussian_noise,mild,10.0,0,0.9325840942792476
1273,gaussian_noise,mild,10.0,6,0.9596839898569166
1273,gaussian_noise,mild,10.0,7,0.7545291658371491
1273,gaussian_noise,medium,25.0,0,0.9021744120212392
1273,gaussian_noise,medium,25.0,6,0.9535351136041805
1273,gaussian_noise,medium,25.0,7,0.6607766990291262
1273,gaussian_noise,severe,50.0,0,0.8753896842634044
1273,gaussian_noise,severe,50.0,6,0.8951753108645963
1273,gaussian_noise,severe,50.0,7,0.009462452184417153
1273,jpeg_compression,mild,50.0,0,0.9054851398601399
1273,jpeg_compression,mild,50.0,6,0.9308613055784776
1273,jpeg_compression,mild,50.0,7,0.4092462311557789
1273,jpeg_compression,medium,20.0,0,0.8836259315850198
1273,jpeg_compression,medium,20.0,6,0.9048527266921543
1273,jpeg_compression,medium,20.0,7,0.03905778135695591
1273,jpeg_compression,severe,5.0,0,0.3844597103601931
1273,jpeg_compression,severe,5.0,6,0.10709227175941993
1273,jpeg_compression,severe,5.0,7,0.0
1273,low_light,mild,0.6,0,0.9348652438074466
1273,low_light,mild,0.6,6,0.9485863277112361
1273,low_light,mild,0.6,7,0.46017699115044247
1273,low_light,medium,0.35,0,0.929063902642173
1273,low_light,medium,0.35,6,0.954902515350297
1273,low_light,medium,0.35,7,0.4791876131107983
1273,low_light,severe,0.15,0,0.8860235266473793
1273,low_light,severe,0.15,6,0.9617350003234183
1273,low_light,severe,0.15,7,0.1979939819458375
1303,gaussian_noise,mild,10.0,0,0.899477799050436
1303,gaussian_noise,mild,10.0,9,0.0
1303,gaussian_noise,mild,10.0,11,0.0
1303,gaussian_noise,mild,10.0,20,0.9364668392750448
1303,gaussian_noise,medium,25.0,0,0.9749026190884319
1303,gaussian_noise,medium,25.0,9,0.0
1303,gaussian_noise,medium,25.0,11,0.0
1303,gaussian_noise,medium,25.0,20,0.8424616610237005
1303,gaussian_noise,severe,50.0,0,0.9710456660765465
1303,gaussian_noise,severe,50.0,20,0.0
1303,jpeg_compression,mild,50.0,0,0.9122338377706044
1303,jpeg_compression,mild,50.0,9,0.0
1303,jpeg_compression,mild,50.0,11,0.0
1303,jpeg_compression,mild,50.0,20,0.8880263923927809
1303,jpeg_compression,medium,20.0,0,0.9721624497517144
1303,jpeg_compression,medium,20.0,11,0.0
1303,jpeg_compression,medium,20.0,20,0.8466440948018323
1303,jpeg_compression,severe,5.0,0,0.9710456660765465
1303,jpeg_compression,severe,5.0,20,0.0
1303,low_light,mild,0.6,0,0.8938400815475062
1303,low_light,mild,0.6,9,0.0
1303,low_light,mild,0.6,11,0.0
1303,low_light,mild,0.6,20,0.9310894244174467
1303,low_light,medium,0.35,0,0.8978300662887203
1303,low_light,medium,0.35,9,0.0
1303,low_light,medium,0.35,11,0.0
1303,low_light,medium,0.35,20,0.8603999252476172
1303,low_light,severe,0.15,0,0.9858122893133834
1303,low_light,severe,0.15,9,0.0
1303,low_light,severe,0.15,20,0.8455968688845401
1305,gaussian_noise,mild,10.0,0,0.9794719188964265
1305,gaussian_noise,mild,10.0,12,0.9939839904539353
1305,gaussian_noise,mild,10.0,18,0.0
1305,gaussian_noise,medium,25.0,0,0.9944368460357284
1305,gaussian_noise,medium,25.0,12,0.9836008805560366
1305,gaussian_noise,severe,50.0,0,0.942353415438787
1305,gaussian_noise,severe,50.0,12,0.7629955734017078
1305,gaussian_noise,severe,50.0,15,0.0
1305,jpeg_compression,mild,50.0,0,0.9943546490137437
1305,jpeg_compression,mild,50.0,9,0.0
1305,jpeg_compression,mild,50.0,12,0.9905676769181125
1305,jpeg_compression,medium,20.0,0,0.9845639547031048
1305,jpeg_compression,medium,20.0,12,0.9557031307013063
1305,jpeg_compression,medium,20.0,20,0.0
1305,jpeg_compression,severe,5.0,0,0.8062615932220384
1305,jpeg_compression,severe,5.0,8,0.0
1305,jpeg_compression,severe,5.0,12,0.09841927449384726
1305,low_light,mild,0.6,0,0.7810689692862608
1305,low_light,mild,0.6,12,0.9936910084451068
1305,low_light,mild,0.6,18,0.0
1305,low_light,medium,0.35,0,0.7787370332386221
1305,low_light,medium,0.35,12,0.9952459179609717
1305,low_light,medium,0.35,18,0.0
1305,low_light,severe,0.15,0,0.9086888657648283
1305,low_light,severe,0.15,12,0.990932416610617
1305,low_light,severe,0.15,18,0.0
1324,gaussian_noise,mild,10.0,0,0.8267378170016804
1324,gaussian_noise,mild,10.0,14,0.8790345692280136
1324,gaussian_noise,medium,25.0,0,0.5617249154453213
1324,gaussian_noise,medium,25.0,14,0.7413506320691949
1324,gaussian_noise,severe,50.0,0,0.6489032982981812
1324,gaussian_noise,severe,50.0,14,0.7514108843199164
1324,jpeg_compression,mild,50.0,0,0.7876455800112873
1324,jpeg_compression,mild,50.0,14,0.8553120259454935
1324,jpeg_compression,mild,50.0,15,0.0
1324,jpeg_compression,medium,20.0,0,0.7338601232022335
1324,jpeg_compression,medium,20.0,14,0.8250875361928489
1324,jpeg_compression,severe,5.0,0,0.4611995772624179
1324,jpeg_compression,severe,5.0,8,0.0
1324,jpeg_compression,severe,5.0,14,0.0
1324,jpeg_compression,severe,5.0,15,0.0
1324,low_light,mild,0.6,0,0.8443235893949694
1324,low_light,mild,0.6,14,0.8899477712088789
1324,low_light,medium,0.35,0,0.8166764924512342
1324,low_light,medium,0.35,14,0.8727266256183934
1324,low_light,severe,0.15,0,0.7247528161739387
1324,low_light,severe,0.15,7,0.0
1324,low_light,severe,0.15,14,0.7959066972782439
1368,gaussian_noise,mild,10.0,0,0.966058442333922
1368,gaussian_noise,mild,10.0,9,0.758485639686684
1368,gaussian_noise,mild,10.0,15,0.3912797281993205
1368,gaussian_noise,mild,10.0,20,0.0
1368,gaussian_noise,medium,25.0,0,0.9046093056347718
1368,gaussian_noise,medium,25.0,9,0.21979734996102884
1368,gaussian_noise,medium,25.0,15,0.38663013257041545
1368,gaussian_noise,severe,50.0,0,0.878218274290134
1368,gaussian_noise,severe,50.0,9,0.0
1368,gaussian_noise,severe,50.0,15,0.32385273076251964
1368,jpeg_compression,mild,50.0,0,0.9682514710046883
1368,jpeg_compression,mild,50.0,9,0.009125475285171103
1368,jpeg_compression,mild,50.0,15,0.39128153380423814
1368,jpeg_compression,mild,50.0,20,0.0
1368,jpeg_compression,medium,20.0,0,0.9499101347052974
1368,jpeg_compression,medium,20.0,9,0.0
1368,jpeg_compression,medium,20.0,15,0.386929418861854
1368,jpeg_compression,medium,20.0,20,0.0
1368,jpeg_compression,severe,5.0,0,0.8655571998994779
1368,jpeg_compression,severe,5.0,9,0.0
1368,jpeg_compression,severe,5.0,15,0.0
1368,jpeg_compression,severe,5.0,20,0.0
1368,low_light,mild,0.6,0,0.914063751876888
1368,low_light,mild,0.6,9,0.7943786982248521
1368,low_light,mild,0.6,15,0.37335231895850285
1368,low_light,mild,0.6,20,0.0
1368,low_light,medium,0.35,0,0.9080954680928764
1368,low_light,medium,0.35,9,0.7930283224400871
1368,low_light,medium,0.35,15,0.3718242910998197
1368,low_light,severe,0.15,0,0.9005399908832707
1368,low_light,severe,0.15,9,0.16134060795011693
1368,low_light,severe,0.15,15,0.3500772797527048
1369,gaussian_noise,mild,10.0,0,0.9879712255286314
1369,gaussian_noise,mild,10.0,16,0.28354336545589326
1369,gaussian_noise,medium,25.0,0,0.9841765485793589
1369,gaussian_noise,medium,25.0,15,0.0
1369,gaussian_noise,medium,25.0,16,0.0
1369,gaussian_noise,severe,50.0,0,0.9838291125521017
1369,gaussian_noise,severe,50.0,16,0.0
1369,jpeg_compression,mild,50.0,0,0.9860055158020274
1369,jpeg_compression,mild,50.0,16,0.17290748898678415
1369,jpeg_compression,medium,20.0,0,0.9841826461385954
1369,jpeg_compression,medium,20.0,16,0.022213711221754116
1369,jpeg_compression,severe,5.0,0,0.9734253067503691
1369,jpeg_compression,severe,5.0,8,0.0
1369,jpeg_compression,severe,5.0,12,0.0
1369,jpeg_compression,severe,5.0,15,0.0
1369,jpeg_compression,severe,5.0,16,0.0
1369,low_light,mild,0.6,0,0.9881901534781742
1369,low_light,mild,0.6,16,0.32646536412078153
1369,low_light,medium,0.35,0,0.9880687261281212
1369,low_light,medium,0.35,15,0.0
1369,low_light,medium,0.35,16,0.24933384088313665
1369,low_light,severe,0.15,0,0.9851011040813795
1369,low_light,severe,0.15,15,0.0
1369,low_light,severe,0.15,16,0.06357717349674455
1385,gaussian_noise,mild,10.0,0,0.9603545635818295
1385,gaussian_noise,mild,10.0,15,0.9630311962662736
1385,gaussian_noise,mild,10.0,18,0.7423687423687424
1385,gaussian_noise,medium,25.0,0,0.9352723218677247
1385,gaussian_noise,medium,25.0,15,0.9617162587973358
1385,gaussian_noise,medium,25.0,18,0.6684070077735236
1385,gaussian_noise,severe,50.0,0,0.8595379637294003
1385,gaussian_noise,severe,50.0,15,0.9161673989260196
1385,gaussian_noise,severe,50.0,18,0.0
1385,jpeg_compression,mild,50.0,0,0.9525822612053326
1385,jpeg_compression,mild,50.0,15,0.9491923313397798
1385,jpeg_compression,mild,50.0,18,0.6457226277372263
1385,jpeg_compression,medium,20.0,0,0.8818505117015825
1385,jpeg_compression,medium,20.0,15,0.9166636677702605
1385,jpeg_compression,medium,20.0,18,0.20671606680780993
1385,jpeg_compression,severe,5.0,0,0.4446576699269531
1385,jpeg_compression,severe,5.0,12,0.0
1385,jpeg_compression,severe,5.0,15,0.14919567321050464
1385,jpeg_compression,severe,5.0,18,0.0
1385,low_light,mild,0.6,0,0.959024033020438
1385,low_light,mild,0.6,15,0.9719567332455789
1385,low_light,mild,0.6,18,0.7711780181233557
1385,low_light,medium,0.35,0,0.9500520807499628
1385,low_light,medium,0.35,15,0.969548703987511
1385,low_light,medium,0.35,18,0.7520225114315864
1385,low_light,severe,0.15,0,0.8010206935123042
1385,low_light,severe,0.15,9,0.0
1385,low_light,severe,0.15,15,0.9606448867665831
1385,low_light,severe,0.15,18,0.1893305439330544
1390,gaussian_noise,mild,10.0,0,0.9731992659428047
1390,gaussian_noise,mild,10.0,15,0.9709863210943125
1390,gaussian_noise,mild,10.0,16,0.5264054514480409
1390,gaussian_noise,mild,10.0,20,0.9529533220263993
1390,gaussian_noise,medium,25.0,0,0.8873667802967901
1390,gaussian_noise,medium,25.0,15,0.8793392022606239
1390,gaussian_noise,medium,25.0,16,0.0
1390,gaussian_noise,medium,25.0,20,0.8208897733838352
1390,gaussian_noise,severe,50.0,0,0.8773529886212759
1390,gaussian_noise,severe,50.0,15,0.8508078956792854
1390,gaussian_noise,severe,50.0,16,0.0
1390,gaussian_noise,severe,50.0,20,0.8249035894393355
1390,jpeg_compression,mild,50.0,0,0.9746272460813049
1390,jpeg_compression,mild,50.0,15,0.9727670416306125
1390,jpeg_compression,mild,50.0,16,0.6190476190476191
1390,jpeg_compression,mild,50.0,20,0.95260663507109
1390,jpeg_compression,medium,20.0,0,0.9674370148267669
1390,jpeg_compression,medium,20.0,15,0.964070285864149
1390,jpeg_compression,medium,20.0,16,0.6462585034013606
1390,jpeg_compression,medium,20.0,20,0.9350111028867506
1390,jpeg_compression,severe,5.0,0,0.6957897670571523
1390,jpeg_compression,severe,5.0,8,0.0
1390,jpeg_compression,severe,5.0,15,0.22619076862610232
1390,jpeg_compression,severe,5.0,16,0.0
1390,jpeg_compression,severe,5.0,20,0.7275759822090437
1390,low_light,mild,0.6,0,0.9726046606496354
1390,low_light,mild,0.6,15,0.9689146469968388
1390,low_light,mild,0.6,16,0.7083993660855784
1390,low_light,mild,0.6,20,0.9502668247850579
1390,low_light,medium,0.35,0,0.970046992600894
1390,low_light,medium,0.35,15,0.9646401985111662
1390,low_light,medium,0.35,16,0.5682967959527825
1390,low_light,medium,0.35,20,0.9532025175860792
1390,low_light,severe,0.15,0,0.9617107172144074
1390,low_light,severe,0.15,15,0.9594313702066659
1390,low_light,severe,0.15,16,0.0
1390,low_light,severe,0.15,20,0.9432928634883032
1422,gaussian_noise,mild,10.0,0,0.9920045731707318
1422,gaussian_noise,mild,10.0,3,0.0
1422,gaussian_noise,mild,10.0,17,0.9668679933953246
1422,gaussian_noise,medium,25.0,0,0.9931164573714755
1422,gaussian_noise,medium,25.0,3,0.0
1422,gaussian_noise,medium,25.0,17,0.9697654023240517
1422,gaussian_noise,severe,50.0,0,0.9563628089285583
1422,gaussian_noise,severe,50.0,3,0.0
1422,gaussian_noise,severe,50.0,17,0.8604341950390165
1422,jpeg_compression,mild,50.0,0,0.9900323871213564
1422,jpeg_compression,mild,50.0,3,0.0
1422,jpeg_compression,mild,50.0,17,0.9614370325537158
1422,jpeg_compression,medium,20.0,0,0.9889533067704802
1422,jpeg_compression,medium,20.0,3,0.0
1422,jpeg_compression,medium,20.0,17,0.9584204964523712
1422,jpeg_compression,severe,5.0,0,0.6801268807779796
1422,jpeg_compression,severe,5.0,3,0.0
1422,jpeg_compression,severe,5.0,8,0.0
1422,jpeg_compression,severe,5.0,12,0.0
1422,jpeg_compression,severe,5.0,17,0.0
1422,low_light,mild,0.6,0,0.9903874739867209
1422,low_light,mild,0.6,3,0.0
1422,low_light,mild,0.6,17,0.9624489266489397
1422,low_light,medium,0.35,0,0.9894049225187319
1422,low_light,medium,0.35,3,0.0
1422,low_light,medium,0.35,17,0.959848190796567
1422,low_light,severe,0.15,0,0.9880953287684796
1422,low_light,severe,0.15,3,0.0
1422,low_light,severe,0.15,17,0.9561866213103106
1442,gaussian_noise,mild,10.0,0,0.996214425741905
1442,gaussian_noise,mild,10.0,1,0.9684910485933503
1442,gaussian_noise,medium,25.0,0,0.9932413404674739
1442,gaussian_noise,medium,25.0,1,0.9431367499356168
1442,gaussian_noise,severe,50.0,0,0.9865436721770634
1442,gaussian_noise,severe,50.0,1,0.8874286878565607
1442,jpeg_compression,mild,50.0,0,0.9963983454515283
1442,jpeg_compression,mild,50.0,1,0.9700102354145342
1442,jpeg_compression,medium,20.0,0,0.9964363917392984
1442,jpeg_compression,medium,20.0,1,0.969741159314619
1442,jpeg_compression,severe,5.0,0,0.9426474853529787
1442,jpeg_compression,severe,5.0,1,0.4838153910410358
1442,low_light,mild,0.6,0,0.9961270809255662
1442,low_light,mild,0.6,1,0.9678882715734747
1442,low_light,medium,0.35,0,0.9952294997421351
1442,low_light,medium,0.35,1,0.9602720114531138
1442,low_light,severe,0.15,0,0.9941727801359276
1442,low_light,severe,0.15,1,0.9514786250574595
1452,gaussian_noise,mild,10.0,0,0.774807753925024
1452,gaussian_noise,mild,10.0,5,0.9603960396039604
1452,gaussian_noise,mild,10.0,15,0.9384152530085544
1452,gaussian_noise,mild,10.0,16,0.01069747539580659
1452,gaussian_noise,mild,10.0,18,0.0
1452,gaussian_noise,medium,25.0,0,0.7525537571715099
1452,gaussian_noise,medium,25.0,5,0.0
1452,gaussian_noise,medium,25.0,15,0.8729879321295708
1452,gaussian_noise,medium,25.0,16,0.0
1452,gaussian_noise,medium,25.0,18,0.0
1452,gaussian_noise,severe,50.0,0,0.7443484554498137
1452,gaussian_noise,severe,50.0,5,0.0
1452,gaussian_noise,severe,50.0,15,0.8314229851656532
1452,gaussian_noise,severe,50.0,16,0.0
1452,gaussian_noise,severe,50.0,18,0.0
1452,jpeg_compression,mild,50.0,0,0.7760477696271209
1452,jpeg_compression,mild,50.0,5,0.9801980198019802
1452,jpeg_compression,mild,50.0,9,0.0
1452,jpeg_compression,mild,50.0,15,0.9305792009273011
1452,jpeg_compression,mild,50.0,16,0.09348198970840481
1452,jpeg_compression,mild,50.0,18,0.0
1452,jpeg_compression,medium,20.0,0,0.7444449573754347
1452,jpeg_compression,medium,20.0,5,0.0
1452,jpeg_compression,medium,20.0,15,0.8478497352962506
1452,jpeg_compression,medium,20.0,16,0.0
1452,jpeg_compression,medium,20.0,18,0.0
1452,jpeg_compression,severe,5.0,0,0.7187434975179097
1452,jpeg_compression,severe,5.0,5,0.0
1452,jpeg_compression,severe,5.0,15,0.7070425498343239
1452,jpeg_compression,severe,5.0,16,0.0
1452,jpeg_compression,severe,5.0,18,0.0
1452,low_light,mild,0.6,0,0.7873288397826123
1452,low_light,mild,0.6,5,0.9405940594059405
1452,low_light,mild,0.6,9,0.0
1452,low_light,mild,0.6,15,0.9634600774212221
